what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1455429885696
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1455429893009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455429904608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429906348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429909871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429913577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429915140
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1455429920599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429935827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429937376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455429941161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429947689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429950661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455429952655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429976081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429978566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1455429981539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429992716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455429994947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455430002625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430012132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430016077
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1455430020636
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455430021022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1455430022999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430031450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430038493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430040229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430044281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430047571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430049744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430050383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455430051796
